==19724== NVPROF is profiling process 19724, command: python3.6 /home/nfrumkin/gnns/pygcn/pygcn/test.py --pkl_file trained-model.pkl
==19724== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==19724== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==19724== Profiling application: python3.6 /home/nfrumkin/gnns/pygcn/pygcn/test.py --pkl_file trained-model.pkl
==19724== Profiling result:
==19724== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<thrust::identity<long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",4,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<thrust::identity<long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",4,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<thrust::identity<long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",4,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, thrust::use_default>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<thrust::identity<long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",4,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",2,"dram_read_transactions","Device Memory Read Transactions",0,0,0
"TITAN Xp (0)","void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",2,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",2,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void convert_CooToCsr_kernel<int=0>(int const *, int, int, int*)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void cunn_SoftMaxForward<int=2, float, float, LogSoftMaxForwardEpilogue>(float*, float*, int)",1,"dram_read_transactions","Device Memory Read Transactions",2600,2600,2600
"TITAN Xp (0)","void cunn_SoftMaxForward<int=2, float, float, LogSoftMaxForwardEpilogue>(float*, float*, int)",1,"dram_write_transactions","Device Memory Write Transactions",3105,3105,3105
"TITAN Xp (0)","void cunn_SoftMaxForward<int=2, float, float, LogSoftMaxForwardEpilogue>(float*, float*, int)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void cunn_SoftMaxForward<int=2, float, float, LogSoftMaxForwardEpilogue>(float*, float*, int)",1,"flop_count_sp","Floating Point Operations(Single Precision)",2464280,2464280,2464280
"TITAN Xp (0)","void cunn_SoftMaxForward<int=2, float, float, LogSoftMaxForwardEpilogue>(float*, float*, int)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void THCSTensor_coalesceValuesKernel<float, float>(long*, long*, float*, float*, long, long, long)",2,"dram_read_transactions","Device Memory Read Transactions",0,8359,4179
"TITAN Xp (0)","void THCSTensor_coalesceValuesKernel<float, float>(long*, long*, float*, float*, long, long, long)",2,"dram_write_transactions","Device Memory Write Transactions",0,4257,2128
"TITAN Xp (0)","void THCSTensor_coalesceValuesKernel<float, float>(long*, long*, float*, float*, long, long, long)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void THCSTensor_coalesceValuesKernel<float, float>(long*, long*, float*, float*, long, long, long)",2,"flop_count_sp","Floating Point Operations(Single Precision)",13264,13264,13264
"TITAN Xp (0)","void THCSTensor_coalesceValuesKernel<float, float>(long*, long*, float*, float*, long, long, long)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorTakeOp<long, int, int=-2>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<int, TensorTakeOp<long, int, int=-2>, long>, OffsetInfo<int=-2, TensorTakeOp<long, int, int=-2>, long>, TensorTakeOp<long, int, int=-2>, long)",2,"dram_read_transactions","Device Memory Read Transactions",0,289,144
"TITAN Xp (0)","void kernelPointwiseApply2<TensorTakeOp<long, int, int=-2>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<int, TensorTakeOp<long, int, int=-2>, long>, OffsetInfo<int=-2, TensorTakeOp<long, int, int=-2>, long>, TensorTakeOp<long, int, int=-2>, long)",2,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorTakeOp<long, int, int=-2>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<int, TensorTakeOp<long, int, int=-2>, long>, OffsetInfo<int=-2, TensorTakeOp<long, int, int=-2>, long>, TensorTakeOp<long, int, int=-2>, long)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorTakeOp<long, int, int=-2>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<int, TensorTakeOp<long, int, int=-2>, long>, OffsetInfo<int=-2, TensorTakeOp<long, int, int=-2>, long>, TensorTakeOp<long, int, int=-2>, long)",2,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorTakeOp<long, int, int=-2>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<int, TensorTakeOp<long, int, int=-2>, long>, OffsetInfo<int=-2, TensorTakeOp<long, int, int=-2>, long>, TensorTakeOp<long, int, int=-2>, long)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_sort_each_detail::stable_sort_each_copy_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<long, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::execute_with_allocator<THCThrustAllocator, thrust::system::cuda::detail::execute_on_stream_base>, thrust::use_default, thrust::use_default>>, thrust::detail::compare_first<ThrustLTOp<long>>>>(unsigned int=7)",2,"dram_read_transactions","Device Memory Read Transactions",64,7137,3600
"TITAN Xp (0)","void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_sort_each_detail::stable_sort_each_copy_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<long, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::execute_with_allocator<THCThrustAllocator, thrust::system::cuda::detail::execute_on_stream_base>, thrust::use_default, thrust::use_default>>, thrust::detail::compare_first<ThrustLTOp<long>>>>(unsigned int=7)",2,"dram_write_transactions","Device Memory Write Transactions",4453,15997,10225
"TITAN Xp (0)","void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_sort_each_detail::stable_sort_each_copy_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<long, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::execute_with_allocator<THCThrustAllocator, thrust::system::cuda::detail::execute_on_stream_base>, thrust::use_default, thrust::use_default>>, thrust::detail::compare_first<ThrustLTOp<long>>>>(unsigned int=7)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_sort_each_detail::stable_sort_each_copy_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<long, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::execute_with_allocator<THCThrustAllocator, thrust::system::cuda::detail::execute_on_stream_base>, thrust::use_default, thrust::use_default>>, thrust::detail::compare_first<ThrustLTOp<long>>>>(unsigned int=7)",2,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::detail::launch_closure_by_value<thrust::system::cuda::detail::detail::stable_sort_each_detail::stable_sort_each_copy_closure<unsigned int=7, thrust::system::cuda::detail::detail::statically_blocked_thread_array<unsigned int=256>, thrust::zip_iterator<thrust::tuple<thrust::device_ptr<long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, long, thrust::detail::normal_iterator<thrust::pointer<thrust::tuple<long, long, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>, thrust::detail::execute_with_allocator<THCThrustAllocator, thrust::system::cuda::detail::execute_on_stream_base>, thrust::use_default, thrust::use_default>>, thrust::detail::compare_first<ThrustLTOp<long>>>>(unsigned int=7)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=-2>, OffsetInfo<float, float, int=-2>, float, float)",2,"dram_read_transactions","Device Memory Read Transactions",34,2408,1221
"TITAN Xp (0)","void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=-2>, OffsetInfo<float, float, int=-2>, float, float)",2,"dram_write_transactions","Device Memory Write Transactions",0,520,260
"TITAN Xp (0)","void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=-2>, OffsetInfo<float, float, int=-2>, float, float)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=-2>, OffsetInfo<float, float, int=-2>, float, float)",2,"flop_count_sp","Floating Point Operations(Single Precision)",18956,43328,31142
"TITAN Xp (0)","void kernelPointwiseApply3<TensorAddOp<float>, float, float, float, unsigned int, int=-2, int=-2, int=2>(OffsetInfo<TensorAddOp<float>, float, unsigned int>, OffsetInfo<float, float, int=-2>, OffsetInfo<float, float, int=-2>, float, float)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=4, int=4>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"dram_read_transactions","Device Memory Read Transactions",244,244,244
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=4, int=4>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"dram_write_transactions","Device Memory Write Transactions",108,108,108
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=4, int=4>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=4, int=4>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_sp","Floating Point Operations(Single Precision)",554432,554432,554432
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=4, int=4>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=3, int=5>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"dram_read_transactions","Device Memory Read Transactions",4,4,4
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=3, int=5>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"dram_write_transactions","Device Memory Write Transactions",273,273,273
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=3, int=5>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=3, int=5>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_sp","Floating Point Operations(Single Precision)",269860,269860,269860
"TITAN Xp (0)","void csrMmt_hyb_core<float, int=3, int=5>(float, float, float const *, float const *, float const *, int const *, int const *, float const *, float*, int, int, int, int, int, int, bool)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<LinspaceOp<long, long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",2,"dram_read_transactions","Device Memory Read Transactions",0,56,28
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<LinspaceOp<long, long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",2,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<LinspaceOp<long, long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",2,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<LinspaceOp<long, long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",2,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::zip_iterator<thrust::tuple<thrust::counting_iterator<long, thrust::use_default, thrust::use_default, long>, thrust::device_ptr<long>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::wrapped_function<thrust::detail::unary_transform_functor<LinspaceOp<long, long>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",2,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply1<TensorFillOp<double>, double, unsigned int, int=-2>(OffsetInfo<TensorFillOp<double>, double, unsigned int>, double, double)",1,"dram_read_transactions","Device Memory Read Transactions",8,8,8
"TITAN Xp (0)","void kernelPointwiseApply1<TensorFillOp<double>, double, unsigned int, int=-2>(OffsetInfo<TensorFillOp<double>, double, unsigned int>, double, double)",1,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply1<TensorFillOp<double>, double, unsigned int, int=-2>(OffsetInfo<TensorFillOp<double>, double, unsigned int>, double, double)",1,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply1<TensorFillOp<double>, double, unsigned int, int=-2>(OffsetInfo<TensorFillOp<double>, double, unsigned int>, double, double)",1,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply1<TensorFillOp<double>, double, unsigned int, int=-2>(OffsetInfo<TensorFillOp<double>, double, unsigned int>, double, double)",1,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorMulConstantOp<long>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<TensorMulConstantOp<long>, long, unsigned int>, OffsetInfo<long, long, int=-2>, long, long)",4,"dram_read_transactions","Device Memory Read Transactions",0,282,141
"TITAN Xp (0)","void kernelPointwiseApply2<TensorMulConstantOp<long>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<TensorMulConstantOp<long>, long, unsigned int>, OffsetInfo<long, long, int=-2>, long, long)",4,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorMulConstantOp<long>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<TensorMulConstantOp<long>, long, unsigned int>, OffsetInfo<long, long, int=-2>, long, long)",4,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorMulConstantOp<long>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<TensorMulConstantOp<long>, long, unsigned int>, OffsetInfo<long, long, int=-2>, long, long)",4,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<TensorMulConstantOp<long>, long, long, unsigned int, int=-2, int=-2>(OffsetInfo<TensorMulConstantOp<long>, long, unsigned int>, OffsetInfo<long, long, int=-2>, long, long)",4,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<int, long>, int, long, unsigned int, int=-2, int=-2>(OffsetInfo<long, int, long>, OffsetInfo<CopyOp<int, long>, int, unsigned int>, int, int)",4,"dram_read_transactions","Device Memory Read Transactions",0,3340,835
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<int, long>, int, long, unsigned int, int=-2, int=-2>(OffsetInfo<long, int, long>, OffsetInfo<CopyOp<int, long>, int, unsigned int>, int, int)",4,"dram_write_transactions","Device Memory Write Transactions",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<int, long>, int, long, unsigned int, int=-2, int=-2>(OffsetInfo<long, int, long>, OffsetInfo<CopyOp<int, long>, int, unsigned int>, int, int)",4,"flop_count_dp","Floating Point Operations(Double Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<int, long>, int, long, unsigned int, int=-2, int=-2>(OffsetInfo<long, int, long>, OffsetInfo<CopyOp<int, long>, int, unsigned int>, int, int)",4,"flop_count_sp","Floating Point Operations(Single Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<int, long>, int, long, unsigned int, int=-2, int=-2>(OffsetInfo<long, int, long>, OffsetInfo<CopyOp<int, long>, int, unsigned int>, int, int)",4,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"TITAN Xp (0)","void kernelPointwiseApply2<CopyOp<float, float>, float, float, unsigned int, int=-2, int=2>(OffsetInfo<float, float, float>, OffsetInfo<CopyOp<float, float>, float, unsigned int>, float, float)",4,"dram_read_transactions","Device Memory Read Transactions",0,5453,3327
